329.,2018-03-11 18:41:29,118.12,99%,There is only one wish on my mind: when this day is through ...,No win (2 of 3)
328.,2018-01-01 17:48:07,110.66,99%,"Olivia Pope doesn't use her magic for evil, she uses it for ...",Win (1 of 5)
327.,2017-10-29 19:20:11,104.52,98%,You have needs - satisfy them. You have as much right as the...,No win (2 of 5)
326.,2017-10-29 19:19:37,106.28,99%,"At that time, I often thought that if I had had to live in t...",No win (3 of 5)
325.,2017-10-27 12:16:43,108.39,99%,"Well, if some people get upset because they feel they have a...",No win (3 of 5)
324.,2017-10-26 19:12:17,109.74,100%,Dreams are just your brain processing random rigmarole it co...,Win (1 of 4)
323.,2017-10-26 19:07:16,118.65,99%,From the tip of his wand burst the silver doe. She landed on...,No win (4 of 5)
322.,2017-10-09 20:18:38,117.16,99%,I was never more hated than when I tried to be honest. Or wh...,Win (1 of 5)
321.,2017-10-03 18:57:39,117.40,100%,"I was just guessing at numbers and figures, pulling the puzz...",Win (1 of 4)
320.,2017-10-02 22:20:22,116.00,98%,"This was the most delicious meal he'd had in recent years, a...",Win (1 of 5)
319.,2017-10-02 22:16:25,107.90,99%,A hero can be anyone. Even a man doing something as simple a...,No win (2 of 5)
318.,2017-10-01 13:17:29,124.10,100%,"If you want to save yourself the ticket price, go into the k...",Win (1 of 3)
317.,2017-10-01 13:15:32,112.73,100%,We live in an age when people do more writing than they have...,No win (2 of 2)
316.,2017-09-29 21:59:44,117.94,100%,The scientists were always hanging cores on me to regulate m...,No win (3 of 5)
315.,2017-09-27 14:01:53,116.76,100%,"Nepheline, leucite, and sodalite are minerals allied to the ...",Win (1 of 5)
314.,2017-09-21 22:31:10,97.85,98%,"Under such circumstances I naturally gravitated to London, t...",No win (2 of 5)
313.,2017-09-17 14:16:36,116.89,100%,Ah how shameless - the way these mortals blame the gods. Fro...,Win (1 of 5)
312.,2017-09-16 12:18:31,116.30,99%,Therefore a man shall leave his father and mother and be joi...,No win (3 of 5)
311.,2017-09-15 19:41:18,118.54,99%,Sometimes you concentrate more on racing the cars around you...,No win (2 of 3)
310.,2017-09-10 16:34:37,115.50,99%,"It is in the spirit of Andrew Jackson that I, from time to t...",No win (2 of 2)
309.,2017-09-10 12:48:58,110.16,99%,His chess ideas are like pieces of his body he's reluctant t...,Win (1 of 3)
308.,2017-09-08 13:26:03,123.10,99%,Just because there are things I don't remember doesn't make ...,Win (1 of 5)
307.,2017-09-06 21:13:04,115.36,99%,"No one can hurry me down to Hades before my time, but if a m...",No win (2 of 3)
306.,2017-09-04 11:05:37,115.60,99%,I mean that tonight you've made me ashamed of every concept ...,No win (2 of 5)
305.,2017-09-02 14:20:00,119.44,100%,Most of all I want to sleep. I want to sleep like I slept wh...,No win (2 of 5)
304.,2017-08-31 12:41:13,115.78,100%,"Waving colored flags, we won't surrender, there's no standin...",Win (1 of 4)
303.,2017-08-30 19:49:42,105.75,98%,"In the moment when I truly understand my enemy, understand h...",No win (2 of 5)
302.,2017-08-29 21:52:27,124.38,100%,"The green eyes, you're the one that I wanted to find and any...",No win (3 of 5)
301.,2017-08-27 18:56:51,116.09,100%,I only lose my fear when I run. I won't lose a tear when I r...,No win (2 of 3)
300.,2017-08-27 13:09:36,117.29,100%,A problem in communication is that people don't smile enough...,No win (2 of 5)
299.,2017-08-26 20:46:04,124.74,100%,Just because there are things I don't remember doesn't make ...,Win (1 of 3)
298.,2017-08-26 20:34:30,103.64,99%,"When a man's an empty kettle, he should be on his mettle, an...",No win (2 of 2)
297.,2017-08-26 20:30:57,111.24,99%,"Somebody once told me the world is gonna roll me, I ain't th...",Win (1 of 4)
296.,2017-08-26 15:19:55,115.68,99%,A freedom fighter learns the hard way that it is the oppress...,Win (1 of 5)
295.,2017-08-25 21:24:55,119.09,99%,The man who lies to himself and listens to his own lie comes...,Win (1 of 2)
294.,2017-08-25 21:20:56,102.73,99%,"Keying text quickly is important, but it is more important t...",Win (1 of 3)
293.,2017-08-24 20:52:38,114.16,99%,A hero can be anyone. Even a man doing something as simple a...,Win (1 of 3)
292.,2017-08-24 20:50:18,106.96,99%,It just so happens that your friend here is only mostly dead...,No win (2 of 3)
291.,2017-08-24 20:47:06,111.84,99%,Music finds a comfortable parallel with that of human langua...,No win (2 of 2)
290.,2017-08-23 20:55:59,110.06,98%,I remember when we used to sit in the government yard in Tre...,Win (1 of 4)
289.,2017-08-22 16:16:30,118.27,99%,Thus they went on living in a reality that was slipping away...,No win (2 of 3)
288.,2017-08-19 16:52:36,116.43,99%,You can know the name of a bird in all the languages of the ...,No win (2 of 5)
287.,2017-08-16 22:08:26,115.78,99%,"Now John at the bar is a friend of mine, he gets me my drink...",No win (2 of 3)
286.,2017-08-13 14:21:09,106.70,98%,Now I want you to think and stop being a smart aleck. A man'...,No win (2 of 4)
285.,2017-08-13 13:27:30,111.13,99%,I hate all the rules and organization and teams and ranks in...,Win (1 of 3)
284.,2017-08-12 15:06:06,121.28,100%,We all love a good story. We all love a tantalizing mystery....,No win (3 of 4)
283.,2017-08-12 15:00:59,118.09,100%,"All at sea again, and now my hurricanes, have brought down t...",No win (2 of 6)
282.,2017-08-12 14:59:02,112.03,100%,You got a God. Don't make no difference if you don't know wh...,No win (4 of 6)
281.,2017-08-12 14:57:34,123.46,100%,"All Ninja are men of peace, and must always remain so or los...",Win (1 of 6)
280.,2017-08-12 14:52:25,118.54,100%,Let me tell you something my friend. Hope is a dangerous thi...,Win (1 of 4)
279.,2017-08-12 14:51:08,104.92,98%,"I'll miss the sea, but a person needs new experiences. Witho...",No win (3 of 4)
278.,2017-08-12 14:49:30,117.75,99%,"You know when I was your age, I went out to fishing with all...",No win (2 of 3)
277.,2017-08-12 14:44:46,106.25,99%,"You won't find anyone else like me, you know. You won't find...",No win (2 of 3)
276.,2017-08-12 14:43:58,96.01,99%,My daddy's a lazy middle class intellectual. My mommy's on V...,No win (2 of 5)
275.,2017-08-06 19:27:17,123.37,100%,Individual science fiction stories may seem as trivial as ev...,Win (1 of 2)
274.,2017-08-05 15:47:39,117.39,100%,I wish we'll end up this crazy way before we burn our steam....,No win (2 of 3)
273.,2017-08-03 23:20:27,116.84,100%,"Formerly, when I would feel a desire to understand someone, ...",No win (2 of 3)
272.,2017-08-03 23:10:20,113.21,99%,I have no idea how I untangled the complicated process of wo...,No win (2 of 5)
271.,2017-08-02 20:21:01,117.09,100%,"Well, that's all the time we had for our movie. We hope you ...",Win (1 of 4)
270.,2017-08-02 19:19:28,112.12,100%,"The term ""barbarian"" was created by the Greeks; it was origi...",No win (2 of 3)
269.,2017-08-01 18:09:47,120.39,99%,But I really believe that there are more good people on this...,No win (3 of 4)
268.,2017-08-01 15:03:13,118.80,100%,"Ever since I was a child, folks have thought they had me peg...",No win (3 of 5)
267.,2017-08-01 14:29:34,115.15,99%,"He always seemed to women different from what he was, and th...",Win (1 of 4)
266.,2017-08-01 14:26:14,108.36,100%,"Then suddenly Prince Andre was speaking for himself, his acc...",No win (2 of 4)
265.,2017-08-01 14:25:34,117.33,100%,"Fernanda, on the other hand, looked for it in vain along the...",No win (2 of 3)
264.,2017-08-01 14:23:56,115.56,100%,"He always seemed to women different from what he was, and th...",No win (3 of 3)
263.,2017-08-01 14:19:01,113.82,100%,"Formerly, when I would feel a desire to understand someone, ...",No win (2 of 4)
262.,2017-07-31 14:55:35,120.07,99%,"Then we saw him pick up all the things that were down.

He p...",No win (2 of 5)
261.,2017-07-31 14:45:52,111.73,99%,"Olivia Pope doesn't use her magic for evil, she uses it for ...",No win (2 of 4)
260.,2017-07-31 14:37:39,107.28,99%,"To some, the rules of etiquette may seem outdated, stuffy an...",No win (2 of 3)
259.,2017-07-30 19:21:46,106.17,99%,We all know that something is eternal. And it ain't houses a...,Win (1 of 4)
258.,2017-07-27 13:14:16,110.18,100%,There's a diary. Here's the last page. It's all over. The fi...,Win (1 of 5)
257.,2017-07-27 13:13:45,112.62,99%,"They had taken it all away from him now, they had turned awa...",No win (2 of 3)
256.,2017-07-26 13:10:02,121.46,100%,"It was the most horrible, the most repellent thing she had e...",Win (1 of 5)
255.,2017-07-26 13:08:19,113.22,99%,"You ask Raymond what he does for a living and he says, ""I br...",No win (2 of 3)
254.,2017-07-25 22:00:35,108.83,99%,Living in a fish eye lens caught in the camera eye I have no...,Win (1 of 2)
253.,2017-07-25 21:54:59,109.63,99%,They say in chess you've got to kill the queen and then you ...,Win (1 of 3)
252.,2017-07-25 21:52:24,108.04,99%,If we burn our wings flying too close to the sun; if the mom...,Win (1 of 4)
251.,2017-07-25 21:51:51,109.63,100%,I have something here for you. Your father wanted you to hav...,Win (1 of 5)
250.,2017-07-25 21:43:23,118.48,100%,"Like the generations of leaves, the lives of mortal men. Now...",No win (3 of 4)
249.,2017-07-25 21:37:33,110.16,99%,I was never more hated than when I tried to be honest. Or wh...,Win (1 of 5)
248.,2017-07-25 21:32:30,121.48,100%,It was one of those March days when the sun shines hot and t...,Win (1 of 5)
247.,2017-07-25 21:27:40,101.98,99%,"Somewhere over the rainbow way up high, there's a land that ...",No win (2 of 4)
246.,2017-07-25 21:25:47,107.41,99%,"And the hardest part was letting go, not taking part was the...",Win (1 of 5)
245.,2017-07-25 21:24:08,102.69,98%,"Well, it just so happens, this hacienda comes with its very ...",Win (1 of 4)
244.,2017-07-25 21:23:29,109.87,99%,All the girls in the world were divided into two classes: on...,No win (2 of 4)
243.,2017-07-25 15:04:46,95.27,98%,"One man, one family driven from the land; this rusty car cre...",No win (3 of 4)
242.,2017-07-25 14:43:59,112.33,100%,From the tip of his wand burst the silver doe. She landed on...,No win (2 of 3)
241.,2017-07-25 14:39:51,111.87,99%,"He did not know how long it took, but later he looked back o...",Win (1 of 3)
240.,2017-07-25 14:39:03,114.05,100%,It's not about changing the world. It's about doing our best...,No win (3 of 5)
239.,2017-07-25 14:34:10,108.16,100%,"Everyone gets everything he wants. I wanted a mission, and f...",No win (3 of 5)
238.,2017-07-25 14:29:59,105.08,99%,"One respondent said ""For women - a lot of games are crap - t...",Win (1 of 4)
237.,2017-07-25 14:28:09,98.54,100%,"Pulp: 1. A soft, moist, shapeless mass or matter. 2. A magaz...",No win (2 of 5)
236.,2017-07-25 14:16:56,105.07,99%,"In 1966, Andy Dufresne escaped from Shawshank prison. All th...",Win (1 of 5)
235.,2017-07-25 13:53:54,103.88,99%,The vastness of the heavens stretches my imagination - stuck...,No win (2 of 4)
234.,2017-07-25 13:41:11,112.50,100%,"Imagine a vast sheet of paper on which straight Lines, Trian...",Win (1 of 3)
233.,2017-07-25 13:40:14,112.02,100%,It is possible that I already had some presentiment of my fu...,Win (1 of 4)
232.,2017-07-25 13:31:59,105.32,99%,"Mostly, I could tell, I made him feel uncomfortable. He didn...",No win (2 of 4)
231.,2017-07-24 11:41:25,108.56,100%,There are many things that I would like to say to you but I ...,Win (1 of 2)
230.,2017-07-24 11:39:26,110.59,100%,You are too generous to trifle with me. If your feelings are...,Win (1 of 5)
229.,2017-07-24 11:38:40,104.85,99%,Always remember the four basic tactics to avoid detection: c...,Win (1 of 5)
228.,2017-07-23 14:25:17,103.79,99%,"The one constant through all the years, Ray, has been baseba...",No win (2 of 3)
227.,2017-07-23 14:23:50,105.01,99%,"If you want to drive a race car well, whether to win an Indy...",No win (5 of 5)
226.,2017-07-23 14:12:32,114.53,100%,When I'm alone I dream of the horizon and words fail me. The...,Win (1 of 4)
225.,2017-07-23 14:06:04,103.62,100%,"Traveling through hyperspace ain't like dusting crops, boy! ...",Win (1 of 3)
224.,2017-07-22 21:28:34,111.02,99%,"Brother, I'm not depressed and haven't lost spirit. Life eve...",No win (2 of 4)
223.,2017-07-22 21:10:02,110.69,99%,The example of painting can teach us not only how to manage ...,No win (3 of 5)
222.,2017-07-22 21:09:20,114.29,100%,One way to combat the horizon effect is to continue search w...,No win (2 of 4)
221.,2017-07-22 21:07:51,111.15,100%,"The presence of a noble nature, generous in its wishes, arde...",No win (3 of 5)
220.,2017-07-21 14:11:33,115.90,99%,"When he utilizes combined energy, his fighting men become as...",Win (1 of 3)
219.,2017-07-21 14:03:35,114.58,100%,"We sometimes encounter people, even perfect strangers, who b...",No win (2 of 5)
218.,2017-07-19 19:32:06,111.60,100%,"People say I'm crazy doing what I'm doing. Well, they give m...",No win (2 of 5)
217.,2017-07-19 19:30:18,107.21,99%,"I find I'm so excited, I can barely sit still or hold a thou...",Win (1 of 2)
216.,2017-07-19 19:29:22,107.99,99%,"Noontime, and I'm still pushing myself along the road, the d...",No win (3 of 5)
215.,2017-07-19 19:28:40,102.80,98%,I find it wholesome to be alone the greater part of the time...,No win (2 of 4)
214.,2017-07-19 19:24:07,105.52,99%,"When you're dead, they really fix you up. I hope to hell whe...",Win (1 of 3)
213.,2017-07-19 19:22:42,114.10,100%,"I am invisible, understand, simply because people refuse to ...",Win (1 of 3)
212.,2017-07-19 19:18:25,106.26,99%,"When the shoes first fell from the sky, he remembered thinki...",No win (2 of 3)
211.,2017-07-19 19:17:32,112.59,100%,It is possible that I already had some presentiment of my fu...,No win (2 of 5)
